id,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_n,neighbourhood_n,room_type_n
1397705,450,3,82,1,258,0,13,1
1398234,217,30,0,1,293,1,64,1
1398326,90,7,0,1,0,0,75,1
1398609,350,3,53,1,87,1,28,1
1399187,160,24,10,1,218,1,45,1
1399273,45,4,7,2,88,0,20,0
1399352,70,3,54,5,316,0,6,0
1399448,260,1,320,2,253,1,19,1
1401826,100,30,2,1,250,2,39,1
1402084,125,3,23,1,77,0,123,1
1403129,195,2,220,2,287,0,79,1
1403466,58,5,31,1,297,0,21,0
1403635,75,5,3,1,0,1,2,0
1403870,200,4,68,1,21,1,27,1
1404355,75,2,33,5,201,0,6,0
1404510,95,2,44,5,47,0,6,0
1404828,99,2,189,1,0,0,12,0
1407364,275,3,20,1,257,0,6,0
1408406,162,2,11,1,0,0,113,1
1408914,200,3,0,1,345,1,14,1
1409947,285,5,11,1,173,1,27,1
1410197,120,7,64,2,184,1,4,1
1411583,120,1,76,2,314,1,30,1
1411811,210,2,140,5,319,1,11,1
1415738,160,30,25,1,363,0,16,0
1416631,110,6,1,2,0,1,11,1
1420295,200,7,0,1,345,0,12,1
1420559,138,1,4,1,41,2,25,1
1421933,90,3,5,1,0,1,14,0
1423112,45,30,21,1,21,0,24,0
1423175,80,30,18,1,161,0,79,1
1425801,70,10,0,1,365,0,12,0
1426004,72,7,41,1,68,0,6,0
1426529,95,14,172,1,14,1,19,0
1427084,75,5,13,1,3,0,6,0
1427401,70,20,75,1,364,2,56,1
1427518,160,6,1,1,0,0,12,1
1428154,29,2,5,1,321,0,22,2
1428359,175,3,62,1,213,0,10,1
1428371,75,6,0,1,180,2,56,0
1428648,110,3,7,1,0,1,52,0
1428844,175,3,199,1,272,0,12,1
1430650,99,1,123,2,245,1,7,0
1431246,100,2,7,1,36,1,18,0
1433897,144,5,3,1,0,0,6,1
1434010,171,2,34,3,243,0,22,1
1436810,99,30,23,8,89,1,8,1
1437044,270,1,4,1,0,1,11,1
1438369,160,3,220,1,24,1,23,1
1438870,65,7,40,1,64,1,2,0
1439162,99,3,208,1,206,0,6,1
1440363,125,3,232,1,47,1,2,1
1442450,72,3,0,1,365,0,6,0
1442495,300,2,16,2,41,0,15,1
1444400,112,1,196,1,71,1,7,0
1444924,100,30,4,1,321,0,33,1
1445250,60,2,64,2,87,0,21,0
1445977,232,10,2,1,234,1,19,1
1446009,138,1,0,1,29,0,12,0
1446483,140,2,149,1,16,1,19,1
1448703,5000,1,2,1,365,1,64,1
1449263,168,2,1,1,0,0,6,1
1449546,100,30,49,1,342,0,22,1
1452786,150,2,0,1,365,2,125,2
1453049,95,4,21,1,98,0,21,1
1455804,175,2,1,1,0,1,45,1
1456142,220,2,13,1,3,1,11,1
1456352,178,32,132,1,211,1,8,1
1457505,85,2,67,1,8,0,15,1
1458987,35,4,76,1,5,2,87,0
1460017,129,30,6,52,277,0,20,1
1461721,55,1,167,10,363,1,4,0
1461814,69,4,34,3,68,0,22,0
1461873,68,3,11,2,187,0,29,0
1461965,69,2,90,1,186,0,15,0
1462341,300,2,23,1,365,1,7,1
1465446,175,1,152,3,248,1,2,1
1466081,59,1,190,5,359,2,85,0
1466534,59,1,19,5,359,2,85,0
1466552,169,2,33,2,340,1,71,0
1466688,120,2,1,1,0,0,12,1
1467106,155,3,227,1,244,0,6,1
1467238,165,2,80,1,188,0,12,1
1467392,60,2,125,4,167,1,2,0
1467618,190,3,10,2,0,0,12,1
1469895,150,5,3,1,0,1,11,1
1469955,150,30,18,2,135,1,8,1
1470069,120,4,26,1,10,0,6,1
1471244,349,1,26,2,365,2,25,0
1471952,59,1,14,5,359,2,85,0
1472002,99,2,62,1,21,1,71,2
1472009,59,1,32,5,359,2,85,0
1474752,110,3,23,1,159,0,12,0
1474980,73,12,11,1,21,1,19,0
1475084,179,3,201,1,256,1,9,1
1475427,102,5,8,1,0,2,39,0
1475631,62,3,95,8,338,0,21,0
1475661,140,2,13,1,0,2,56,1
1476238,300,15,6,2,98,1,1,1
1476484,299,2,26,1,88,1,64,1
1478315,104,12,11,1,15,0,3,1
1478946,98,120,38,19,290,1,14,1
1479113,49,1,90,1,0,1,23,0
1479283,96,115,45,19,210,1,14,1
1479349,80,3,130,1,0,0,12,0
1479731,89,3,147,1,362,0,15,0
1480002,125,1,1,1,364,1,23,0
1481907,345,2,78,1,185,0,84,1
1483688,150,3,17,1,0,0,13,1
1484031,100,2,15,2,326,1,2,0
1484310,120,5,9,1,0,1,23,1
1486099,149,30,9,52,343,0,20,1
1487222,145,4,18,1,0,0,15,1
1489426,390,3,1,1,0,1,43,1
1490223,60,21,19,2,178,4,114,0
1491991,190,3,17,1,167,0,16,1
1492286,80,3,51,3,276,1,27,0
1492856,55,1,162,15,334,0,6,0
1494527,275,2,195,1,331,0,12,1
1496319,250,1,87,1,272,0,12,1
1497024,100,2,271,2,270,1,2,1
1499635,600,4,7,1,0,1,5,1
1503618,66,2,4,1,365,0,79,0
1503670,65,7,58,2,333,0,16,0
1506985,220,4,60,1,332,1,4,1
1507845,159,2,114,1,46,1,28,1
1511216,70,2,31,2,20,0,12,0
1511303,49,5,84,3,296,0,24,0
1511534,47,5,21,1,56,0,21,0
1512006,299,1,200,4,100,1,23,1
1514939,79,7,19,1,0,0,24,1
1515026,115,4,12,1,0,0,13,1
1515611,229,3,38,1,364,0,3,1
1515659,115,5,3,1,0,0,6,1
1515692,1100,2,17,2,364,1,52,1
1516120,165,4,10,1,49,0,12,1
1517917,67,6,10,1,0,0,6,1
1519957,68,3,52,3,72,0,6,0
1519994,85,3,1,2,132,0,100,0
1520806,170,3,134,3,209,0,6,1
1521318,95,3,46,3,86,0,117,0
1521335,45,3,2,1,0,0,6,0
1523556,178,2,2,1,0,0,12,0
1524017,140,5,50,1,328,1,14,1
1524302,149,30,7,52,281,0,20,1
1524562,89,3,86,1,223,0,6,1
1524711,108,4,3,1,0,2,56,1
1524895,138,7,14,1,13,1,30,1
1525602,115,2,121,1,39,0,15,1
1526741,69,1,136,4,103,1,4,2
1530386,269,2,68,1,311,1,11,1
1530660,160,30,13,2,252,0,12,1
1530919,150,1,2,1,207,1,27,1
1533652,121,7,76,1,151,1,8,1
1533807,95,7,22,1,20,0,22,1
1534212,99,3,66,5,365,0,73,1
1534782,40,1,73,1,65,0,29,0
1535607,89,28,23,3,125,1,19,0
1538077,50,2,11,2,157,0,20,0
1542279,55,1,126,15,343,0,6,0
1546518,224,2,229,1,257,0,10,1
1546678,120,2,2,1,0,2,49,1
1546945,59,1,116,2,0,2,37,0
1549413,135,31,177,4,340,1,2,1
1551044,175,3,105,1,274,1,23,1
1552242,250,3,184,1,84,2,25,1
1555919,156,2,31,1,3,1,19,1
1559435,75,2,36,1,0,0,6,1
1559912,79,5,9,1,0,1,45,1
1560339,104,30,27,8,137,1,8,1
1560408,280,1,124,1,359,0,12,1
1564553,80,4,131,1,34,1,64,0
1566326,136,30,50,1,0,0,12,1
1567225,550,4,17,1,201,1,8,1
1569396,190,2,95,2,349,0,22,1
1570204,199,2,29,1,361,1,19,1
1571455,75,2,25,1,365,2,31,0
1572815,100,1,212,1,278,1,19,0
1573068,125,1,15,1,362,1,8,1
1576883,75,2,12,1,0,0,21,0
1578103,99,2,30,1,24,1,2,0
1578721,35,30,5,1,97,0,20,0
1578776,51,1,165,1,361,2,25,0
1581579,188,2,260,1,312,2,49,1
1582540,90,7,2,1,0,1,48,1
1583111,279,3,9,1,0,0,15,1
1583335,350,4,9,1,13,1,11,1
1583653,125,2,59,1,360,1,4,0
1584060,85,4,38,3,81,0,117,0
1586454,48,20,33,2,297,2,126,0
1586576,56,28,14,2,310,2,126,0
1586641,84,2,68,3,362,0,22,0
1586773,155,1,123,2,170,1,2,1
1586935,250,365,0,1,365,1,68,1
1588221,300,5,31,1,278,1,9,1
1589248,140,1,1,1,0,0,12,1
1589715,120,7,19,2,245,1,28,0
1591811,99,2,198,2,89,0,12,1
1593444,240,7,19,1,158,1,52,1
1596314,72,7,27,1,73,1,30,1
1598012,45,4,68,1,0,2,56,0
1598033,250,30,1,3,0,3,122,1
1598328,100,2,48,1,78,1,11,0
1598785,175,5,116,1,299,1,1,1
1598863,200,5,10,1,0,1,19,1
1600917,59,1,8,5,359,2,85,0
1601955,420,2,285,1,294,1,43,1
1604488,120,3,142,1,37,0,12,0
1604489,295,30,3,1,235,1,14,1
1606312,200,120,12,1,306,0,12,1
1608220,48,7,61,1,0,0,21,0
1609672,99,2,55,1,182,1,7,1
1613110,129,30,8,52,344,0,20,1
1614817,160,2,44,2,0,1,19,1
1614869,142,4,41,1,151,0,16,1
1614964,120,3,12,2,365,2,56,0
1615764,400,1000,0,1,362,1,101,1
1616540,130,7,26,1,182,0,3,1
1617443,85,3,38,1,157,1,2,2
1617488,600,1,48,1,89,0,6,1
1619695,69,5,152,2,110,1,2,0
1620225,150,3,1,1,0,0,12,1
1620248,10,30,0,4,137,1,19,1
1621235,87,1,4,1,12,0,6,0
1623431,249,3,1,2,87,1,1,0
1624665,65,4,142,1,115,0,12,0
1628156,175,3,158,1,317,0,100,1
1628564,79,5,112,3,1,1,30,0
1630572,194,2,141,2,340,1,27,0
1631845,150,3,19,1,9,1,23,1
1633313,241,2,1,1,0,0,12,1
1633420,80,1,73,1,309,1,2,0
1633924,120,4,72,1,284,0,6,1
1635088,155,4,13,1,0,1,28,1
1635672,150,7,40,1,0,1,11,1
1640995,140,6,36,1,71,1,28,1
1644133,90,1,5,1,361,0,54,1
1644146,150,3,94,3,250,0,33,1
1645181,135,2,127,1,354,0,6,1
1645196,140,2,45,1,31,0,16,1
1645667,130,3,220,2,0,0,6,1
1645772,150,2,121,1,225,1,28,0
1645915,115,3,185,1,163,0,10,1
1646432,130,3,229,2,259,0,6,1
1646838,380,6,29,1,365,1,52,1
1646910,115,20,1,1,0,0,12,1
1649957,125,2,21,1,363,1,45,1
1650470,65,5,1,1,169,0,21,0
1651595,110,9,11,1,362,2,83,1
1652236,31,6,41,3,55,0,6,0
1652996,135,3,173,2,277,0,6,1
1654551,200,3,20,1,0,1,11,1
1654561,212,3,1,3,109,0,6,0
1654713,40,1,34,3,75,0,12,2
1654738,80,30,12,7,365,1,7,1
1654929,95,2,147,3,275,0,22,1
1655550,185,30,7,39,347,1,7,1
1655824,100,1,59,4,165,0,6,1
1655880,1200,1,0,1,0,1,50,1
1656254,149,30,9,52,341,0,20,1
1656539,139,1,203,2,32,1,11,0
1656585,226,3,25,1,80,1,52,1
1656621,74,2,189,2,131,0,6,1
1657110,195,5,52,1,0,1,11,1
1658703,104,59,48,1,122,0,54,1
1664209,275,2,6,1,5,1,27,1
1664614,310,4,12,1,358,1,8,0
1664716,145,29,3,1,35,1,19,1
1665498,75,3,19,1,258,3,78,1
1668328,99,2,201,2,106,0,12,1
1669149,250,6,79,1,137,1,7,1
1669250,104,30,24,8,57,1,8,1
1670517,250,5,5,1,358,1,68,1
1672860,150,30,18,39,340,1,7,1
1672977,195,30,17,39,333,1,7,1
1673040,350,30,14,39,327,1,7,1
1673338,75,1,23,1,0,0,12,0
1677887,80,31,28,1,167,0,24,0
1678809,96,2,14,1,50,0,6,1
1682258,200,1,0,1,0,1,26,1
1682282,90,3,139,1,293,1,4,0
1682958,79,1,274,3,308,2,56,0
1683227,220,1,0,1,365,1,45,0
1683968,224,31,14,1,219,0,12,1
1684053,35,2,201,2,88,2,106,0
1687108,70,7,34,1,140,2,56,0
1688711,85,1,40,10,293,0,24,0
1688914,110,30,128,2,314,1,2,1
1690764,65,3,2,2,365,0,6,0
1691188,200,4,24,2,157,2,126,1
1691798,249,31,6,1,365,1,9,1
1692823,62,3,52,8,361,0,70,0
1693028,50,1,19,1,311,4,127,0
1693171,62,3,48,8,340,0,70,0
1693524,50,2,13,3,282,0,20,0
1695731,55,1,0,1,0,1,5,0
1696050,71,2,64,2,18,1,2,0
1696381,75,1,37,1,139,1,4,0
1697047,115,3,146,1,277,0,12,0
1698334,82,2,144,1,0,0,12,0
1699934,75,3,34,8,341,0,70,0
1700471,60,3,101,1,340,1,2,0
1701981,200,7,11,1,11,1,14,1
1702032,90,1,0,1,0,0,20,0
1702533,215,3,59,1,356,0,16,1
1702581,100,2,244,1,52,1,7,0
1702781,38,30,7,1,137,2,56,0
1703506,159,3,11,4,77,0,21,1
1703834,64,2,108,2,296,0,24,0
1704210,125,15,53,1,5,0,17,1
1704560,120,4,182,1,72,1,23,1
1704798,76,3,164,1,27,1,14,0
1706997,175,2,4,1,0,1,8,0
1707422,110,5,7,1,300,0,20,0
1707823,75,1,69,2,49,0,20,0
1708771,80,2,28,2,327,1,30,0
1712462,110,4,2,1,0,0,20,0
1712660,89,1,214,2,354,0,12,0
1713409,110,3,23,1,67,0,21,1
1716441,96,1,274,1,145,1,23,0
1716640,75,5,31,2,0,1,2,1
1717058,185,3,65,1,106,1,64,1
1717138,49,2,23,1,262,0,22,1
1717149,440,3,6,1,70,1,11,1
1717226,220,7,18,2,156,0,15,1
1721115,99,4,11,2,365,1,43,0
1725295,85,1,135,1,15,1,5,0
1727923,98,7,7,1,0,0,12,1
1728339,84,1,60,10,302,0,24,0
1728437,65,1,38,10,239,0,24,0
1728625,160,2,19,1,0,0,20,1
1728938,115,3,200,1,256,0,16,0
1729286,59,14,30,2,36,1,4,0
1730937,119,2,27,1,325,1,1,0
1731245,120,2,92,1,311,0,15,1
1731365,439,5,79,2,154,1,8,1
1731969,99,1,20,2,278,1,28,0
1732498,199,2,25,1,5,0,20,1
1733054,99,1,340,2,263,0,12,0
1733157,195,3,231,1,304,2,56,0
1734724,180,30,183,1,0,0,12,1
1735478,100,20,52,1,182,2,25,0
1735804,115,2,210,2,106,0,6,1
1736064,115,30,2,1,0,0,24,1
1738513,180,3,18,1,72,1,60,1
1739847,45,3,53,1,249,4,128,0
1740311,300,2,65,1,350,1,23,1
1741622,90,80,20,1,203,1,28,1
1741745,95,1,0,1,0,1,4,0
1742471,140,2,40,1,20,2,39,1
1742610,123,5,14,1,0,1,28,1
1742654,200,2,119,1,216,1,7,1
1743116,100,3,4,2,364,2,56,0
1743379,250,3,144,1,128,0,12,1
1744216,85,1,221,3,206,0,12,0
1744941,100,3,3,1,0,1,26,1
1745358,109,2,26,1,139,1,7,1
1745430,159,30,6,52,310,0,20,1
1745658,260,5,13,1,167,1,52,1
1746726,555,3,111,1,191,1,14,1
1747405,87,2,235,1,23,1,4,0
1747833,43,2,11,1,338,4,119,0
1748189,199,1,29,5,339,1,28,1
1750248,90,2,17,3,177,1,2,0
1750527,195,3,78,1,312,0,6,1
1750679,185,3,115,3,314,0,15,1
1752112,400,7,19,1,46,1,8,1
1752206,200,2,144,1,263,1,14,1
1753671,100,1,41,2,355,1,4,0
1755484,225,4,10,1,348,1,28,1
1755844,450,1,9,3,364,0,15,1
1758391,80,3,112,2,0,0,6,0
1759154,89,4,123,2,18,0,21,1
1759462,179,4,127,1,17,1,19,1
1759526,90,3,6,1,11,1,14,0
1762513,275,7,0,1,0,2,25,1
1762852,35,2,3,2,0,0,12,0
1763209,86,2,107,1,0,2,56,0
1763333,95,1,41,2,177,2,39,1
1763736,116,1,43,1,0,1,8,0
1763956,80,5,62,2,23,1,7,0
1766846,110,1,233,2,17,1,19,1
1767037,29,2,386,3,50,2,129,0
1771965,200,60,74,1,233,1,2,1
1776732,390,5,108,2,156,1,8,1
1777007,55,1,205,1,326,1,101,2
1777197,75,5,63,5,19,2,63,2
1777674,75,1,0,1,58,0,15,0
1778294,120,7,39,2,50,0,6,1
1780748,143,2,37,1,364,1,5,0
1781052,250,3,1,1,0,1,1,1
1781697,99,3,19,2,310,0,12,0
1781786,150,3,50,1,152,1,2,1
1782079,55,10,20,1,184,0,6,0
1782437,175,2,85,1,287,0,6,1
1782667,69,1,142,3,329,0,21,0
1782872,184,4,22,1,12,1,77,1
1785141,145,2,6,1,0,0,12,1
1785187,100,3,210,1,256,1,23,0
1785942,44,5,79,3,251,0,24,0
1786408,70,3,0,1,0,0,20,0
1787771,185,1,0,1,0,0,6,1
1788989,225,3,10,1,0,1,64,1
1789715,199,2,2,1,0,1,28,1
1791105,60,1,57,1,301,1,2,0
1793091,175,3,258,1,235,1,8,1
1793411,199,5,4,1,0,1,19,1
1794250,65,1,10,1,73,0,12,0
1796722,190,2,11,1,331,0,12,1
1797025,107,3,143,1,23,0,15,1
1798210,150,1,26,1,0,1,19,1
1798271,700,7,0,1,0,3,130,1
1798500,75,2,32,13,363,4,131,0
1801036,45,2,14,2,36,0,12,0
1801130,179,2,15,1,0,0,16,1
1802584,110,1,92,2,147,2,39,1
1802838,245,2,14,1,65,0,12,1
1803165,799,6,40,1,365,1,1,1
1803279,100,2,12,1,252,1,45,0
1805150,61,1,71,15,314,0,6,0
1805261,475,1,0,1,0,1,50,1
1806138,275,5,16,1,12,0,32,1
1806378,250,4,134,1,222,0,13,1
1806651,120,3,2,1,0,0,12,1
1807106,135,3,190,1,267,0,15,1
1807757,199,10,4,1,3,1,11,1
1808497,75,1,19,5,289,0,6,0
1808550,75,7,30,5,216,0,6,0
1809547,75,3,22,3,177,1,4,0
1810640,140,1,0,1,365,1,2,0
1811446,90,30,83,1,282,1,14,0
1812111,80,1,1,1,0,1,2,0
1813681,115,2,2,1,0,0,12,1
1813829,60,1,93,3,358,1,2,0
1814010,175,2,25,1,273,1,48,1
1814279,125,2,240,2,242,0,21,1
1815211,185,1,80,1,0,1,68,1
1815505,56,5,80,2,298,2,94,0
1817510,64,1,336,1,133,0,21,0
1817905,300,2,10,1,214,0,12,1
1818411,455,30,93,2,332,1,48,1
1818420,37,5,54,5,353,0,100,0
1818820,193,3,164,2,256,0,12,1
1819623,53,3,35,1,113,0,6,0
1820858,161,2,8,1,0,1,14,1
1820931,99,7,3,1,0,1,30,1
1821541,420,1,53,3,250,1,19,1
1823141,92,2,0,1,0,1,23,1
1824808,195,30,104,4,333,1,68,1
1825949,81,1,36,1,0,0,6,0
1826701,65,7,9,2,332,1,2,0
1827525,70,3,3,1,188,0,22,0
1827723,400,2,40,1,190,1,68,1
1827962,170,3,61,1,190,0,12,1
1828063,175,2,53,2,0,1,19,1
1830244,41,3,7,1,0,0,21,0
1831227,149,4,35,1,16,1,2,1
1832120,87,3,85,2,38,0,12,0
1834738,300,5,0,1,0,1,14,1
1835367,92,110,13,19,327,1,14,1
1836381,85,2,0,1,0,0,6,0
1839231,150,1,0,1,0,1,19,1
1839341,300,5,14,1,188,0,12,1
1839818,139,5,27,1,0,1,132,1
1841356,90,3,12,3,0,1,26,0
1842739,118,5,51,1,201,1,26,0
1843034,295,2,0,1,0,1,1,1
1843108,125,1,319,1,357,0,84,1
1843674,122,7,122,2,364,0,6,1
1843955,280,3,21,1,98,1,1,1
1844088,215,4,130,2,270,1,1,1
1844705,89,90,47,1,365,0,38,0
1844792,130,1,1,2,0,1,2,0
1844847,201,2,8,1,177,0,21,1
1846100,119,2,23,1,311,0,54,0
1846528,103,2,29,1,55,1,19,1
1846580,72,2,166,1,78,0,10,0
1847096,169,5,9,1,0,1,19,1
1847261,240,3,60,1,348,1,77,1
1847389,180,2,29,1,45,0,33,1
1847434,150,7,108,2,359,0,6,1
1850695,120,5,4,1,0,1,45,1
1851767,345,3,181,2,213,0,6,1
1851926,95,3,134,1,281,0,6,1
1853765,550,1,0,1,0,1,28,1
1855846,150,5,29,1,260,1,2,1
1856027,95,3,97,1,11,1,19,0
1856261,90,1,61,1,316,1,7,0
1856627,175,5,0,1,359,0,15,0
1856803,225,3,10,1,0,1,19,1
1856914,240,5,6,1,0,1,28,1
1859901,150,4,43,1,188,1,19,1
1860838,44,3,79,1,191,1,30,0
1861281,1700,1,0,1,0,1,19,0
1861493,299,4,38,1,3,1,8,1
1863930,120,1,93,1,0,0,6,1
1864061,525,5,42,1,80,1,7,1
1864757,600,3,46,1,210,1,28,1
1865336,88,1,220,2,100,0,12,0
1865884,139,5,0,1,0,1,2,1
1866051,200,2,2,1,0,1,14,1
1869202,100,2,19,1,0,1,1,1
1869432,209,2,7,1,265,1,27,1
1869467,240,3,14,1,199,0,33,1
1869685,90,7,8,2,301,0,6,1
1870228,73,2,97,3,359,2,25,0
1871261,90,6,4,1,0,1,14,0
1871311,200,2,6,1,20,1,7,1
1872838,94,20,46,1,0,0,15,1
1873531,145,1,0,1,0,1,23,1
1876811,199,2,240,1,152,1,68,1
1876969,150,1,0,1,0,0,6,1
1877255,85,3,134,1,108,1,28,0
1878642,195,4,31,1,78,1,5,1
1878692,173,5,143,1,144,1,52,1
1878965,159,30,5,52,346,0,20,1
1880539,85,3,92,1,123,0,12,0
1881556,120,3,207,1,237,0,6,1
1881586,225,3,1,1,0,1,1,1
1881801,175,2,111,2,108,0,12,1
1881846,130,2,128,1,294,1,1,0
1884398,249,60,0,1,363,1,11,1
1885385,38,5,72,5,349,0,100,0
1885714,53,1,38,1,312,0,21,0
1885826,125,4,108,1,285,1,7,0
1886240,245,1,0,1,0,1,27,1
1886294,150,9,0,1,0,0,40,1
1886978,32,5,85,5,155,0,100,0
1887291,160,3,158,1,188,1,7,1
1887489,175,1,0,1,0,0,24,1
1887874,40,7,0,1,331,0,12,0
1888006,58,1,236,3,350,0,21,0
1890851,149,2,20,1,355,0,6,1
1891017,200,3,35,1,0,1,14,1
1891118,100,4,10,1,0,0,6,1
1891274,50,2,6,1,0,0,6,0
1891798,97,5,44,1,66,0,6,1
1892319,84,2,143,1,311,1,14,0
1893225,275,4,19,2,205,0,29,1
1895196,99,2,249,1,172,1,28,1
1895457,70,5,2,1,26,0,20,1
1896296,149,30,7,52,340,0,20,1
1897001,399,5,33,1,36,1,1,1
1897447,145,3,266,1,224,0,34,1
1898110,200,2,0,1,365,0,34,0
1899076,59,1,238,3,320,0,21,0
1900616,70,3,30,1,364,0,12,0
1900780,249,4,26,1,281,1,68,1
1901357,70,4,26,1,81,0,22,1
1903198,45,5,70,4,250,2,39,0
1903249,75,1,202,1,0,1,14,0
1903288,70,6,1,2,0,0,12,0
1905865,159,1,15,2,194,0,12,1
1906604,499,4,8,1,0,1,7,1
1906804,55,1,227,3,341,0,21,0
1906993,228,1,2,2,365,1,23,0
1907058,67,5,17,5,308,0,54,0
1908767,119,3,1,1,0,1,19,0
1908852,189,1,7,1,0,1,8,1
1908986,350,1,0,1,0,1,28,1
1910270,450,30,14,1,1,0,34,1
1911333,45,29,12,3,337,0,6,0
1911641,175,30,2,1,342,1,1,1
1912357,83,7,2,1,0,0,15,1
1913540,120,1,2,1,0,0,13,1
1913864,35,30,7,2,318,0,15,0
1914231,140,2,322,1,258,1,2,1
1914381,45,4,7,1,32,1,2,0
1914461,90,3,7,1,310,1,4,0
1914590,79,1,108,3,313,2,56,0
1914630,100,3,15,1,0,0,6,0
1914759,225,2,0,1,17,1,14,1
1914787,66,5,95,2,301,2,94,0
1917629,140,3,123,3,244,0,3,1
1918693,98,4,245,1,247,0,3,0
1918903,140,3,156,2,230,0,6,1
1919647,195,2,71,1,222,1,23,1
1919766,60,1,245,3,336,1,2,0
1919896,150,5,11,1,0,0,15,1
1920085,40,25,8,3,0,2,25,0
1921859,130,4,17,1,347,2,56,1
1922448,75,3,1,1,0,0,12,0
1922863,248,3,57,1,344,0,12,1
1923153,450,2,18,1,363,1,19,1
1924645,120,14,29,1,0,0,12,1
1925224,250,8,79,1,78,0,12,1
1925519,80,1,1,1,0,1,23,0
1928556,140,5,17,2,2,1,7,1
1928570,120,3,5,1,0,0,12,1
1928961,45,3,229,2,312,1,2,2
1929041,100,1,1,2,44,0,12,0
1929186,175,2,52,1,264,0,6,1
1929321,130,1,16,2,0,0,3,1
1929540,175,3,9,1,0,1,26,1
1931341,40,1,0,1,0,1,43,0
1931609,650,2,166,1,215,0,16,1
1932094,85,4,29,1,13,1,1,0
1932110,175,30,20,1,83,1,19,0
1932491,105,4,10,1,0,1,7,0
1934444,80,10,5,1,0,0,12,0
1934512,150,7,37,1,39,0,3,1
1934765,195,5,1,1,0,4,133,1
1934804,750,3,32,1,141,0,3,1
1935109,249,2,230,2,166,1,23,1
1935175,140,7,1,1,0,0,20,1
1935302,180,2,72,1,290,0,13,1
1935826,90,3,1,3,177,1,2,0
1936633,120,3,84,1,16,4,120,1
1936772,85,2,97,1,230,2,47,1
1937226,174,3,177,3,165,1,2,1
1937323,150,21,2,1,203,1,7,1
1937325,295,1,261,1,245,1,19,1
1937761,180,3,77,1,254,2,56,1
1939106,172,1,18,1,0,1,19,1
1939283,130,5,36,1,224,0,34,1
1940534,52,7,19,8,324,1,2,0
1940780,220,1,2,1,0,0,20,1
1941094,50,30,0,5,356,1,4,0
1941435,37,25,16,3,179,0,6,0
1941439,85,2,36,1,288,1,4,0
1941495,249,3,76,1,40,0,21,1
1942935,150,14,10,1,0,0,10,1
1944155,119,6,7,1,0,0,13,1
1944891,49,7,0,3,0,0,12,1
1945115,90,4,57,1,74,1,2,0
1947400,200,4,4,1,0,1,14,1
1948494,97,3,177,1,272,0,54,1
1948745,399,30,13,1,363,0,20,1
1950311,151,5,39,2,0,0,12,1
1950318,200,5,0,1,0,1,7,1
1950588,200,3,41,1,0,1,53,1
1950603,82,5,2,1,0,2,25,1
1952271,130,1,87,1,5,1,8,1
1953636,69,2,12,1,6,0,13,0
1953928,150,1,89,1,148,2,56,1
1954429,150,4,0,1,0,1,30,1
1954450,150,2,221,1,215,1,19,1
1954495,100,3,2,1,0,1,19,1
1954653,195,4,30,1,4,1,26,1
1955844,251,5,26,1,14,1,14,1
1956346,200,1,1,1,320,0,12,1
1956467,100,6,5,1,0,0,29,1
1956677,140,30,16,1,365,4,114,1
1956726,146,18,34,1,0,1,19,1
1958765,250,2,88,1,223,0,12,1
1959024,499,1,6,1,0,1,28,1
1960045,80,31,0,1,0,0,12,0
1960358,80,3,225,2,250,0,84,1
1961288,220,2,85,1,305,1,23,1
1961361,102,2,6,4,0,1,23,0
1961937,120,5,8,1,0,1,2,1
1965103,170,2,7,1,312,1,19,1
1965712,235,1,0,1,0,1,8,1
1965766,149,1,1,1,0,1,28,1
1967045,180,3,6,1,0,0,16,1
1970017,89,1,25,1,78,0,12,0
1970574,199,2,31,2,220,0,10,1
1970697,72,5,62,6,140,0,6,0
1970915,80,7,6,1,3,0,21,1
1971200,99,3,160,1,133,1,7,0
1971239,125,30,26,1,264,0,15,1
1971540,150,1,157,1,365,1,8,0
1971635,100,15,0,1,0,0,17,1
1973889,106,2,191,1,291,1,27,0
1974700,250,30,19,1,318,1,2,1
1975069,150,2,7,1,0,1,52,0
1975168,100,3,15,1,358,0,12,0
1975999,189,3,9,1,0,1,14,1
1976123,1999,1,20,1,0,1,19,1
1977888,120,1,73,1,49,1,19,1
1978445,100,4,3,2,0,0,12,0
1979076,149,30,7,52,277,0,20,1
1979127,480,10,59,1,24,1,19,1
1979506,100,1,1,1,0,1,28,0
1979579,300,1,0,1,0,1,8,1
1979744,33,5,84,5,295,0,100,0
1979848,175,1,0,1,0,0,16,1
1980179,142,1,214,1,242,1,19,1
1981410,135,3,38,1,243,2,49,1
1981590,135,3,164,1,325,0,21,1
1981656,350,5,0,1,365,0,12,1
1981669,80,5,19,1,0,0,24,1
1983188,80,3,38,1,344,1,8,0
1983466,87,2,272,3,133,1,8,0
1983531,450,3,12,2,0,1,19,1
1984390,275,2,2,1,0,1,28,1
1984486,150,2,43,1,285,0,15,1
1985022,50,5,3,1,0,0,15,0
1987371,79,3,176,1,37,0,12,0
1987546,60,1,93,15,305,0,6,0
1987584,45,3,49,3,307,2,81,0
1987627,120,2,5,1,0,1,8,1
1987949,145,3,1,1,0,1,30,1
1988823,175,3,136,1,171,1,2,1
1989731,137,7,6,1,0,1,19,1
1989838,1500,1,0,1,0,1,1,1
